category,loader_key,path,bytes,width,height,sha256,source_id,load_status
image,ENVIRONMENT_TEXTURE_KEYS.propDemoCharge,src/assets/processed/environment/prop-demo-charge.png,3009,46,38,95f3c98f8c4ab0ddec30f4722a5e17932e6119737c65a5290e5a59c74b93b8d2,project-tactical-props,loaded
image,ENVIRONMENT_TEXTURE_KEYS.propDustCanister,src/assets/processed/environment/prop-dust-canister.png,3525,46,38,f0b6aab654c98a16aded7b00cc4c6d2a4fead622f0ce0a8815924418c97da27a,project-tactical-props,loaded
image,ENVIRONMENT_TEXTURE_KEYS.propFirebomb,src/assets/processed/environment/prop-firebomb.png,3901,46,38,8d65823056ca0715913b87173d49334b7a1d7967c0bdef9cefdbf0bc6d60f3c4,project-tactical-props,loaded
image,ENVIRONMENT_TEXTURE_KEYS.propFlourBarrel,src/assets/processed/environment/prop-flour-barrel.png,3614,52,48,035d4cc432daeb91b50cd5fb2292474a34c22d63d63c0ec09c2415ed2d5fadd7,freeart-topdown-extras,loaded
image,ENVIRONMENT_TEXTURE_KEYS.propMine,src/assets/processed/environment/prop-mine.png,1338,46,38,636479da9bde6795dfb72e6dd7db7aa330edda52d5087ac7f0de2808f0afb13e,cc0-explosive-icons,loaded
image,ENVIRONMENT_TEXTURE_KEYS.propOilBarrel,src/assets/processed/environment/prop-oil-barrel.png,3112,52,48,fea4f961027e043948a7559d89234de40af9db2f081c0acdbd6b70e7729dec7c,freeart-topdown-extras,loaded
image,UI_ASSET_KEYS.crosshair,src/assets/processed/ui/crosshair.png,246,32,32,0a8b910764decdcf685a14dc61ee582019300e3e5c5f2f3c62995bbe93b82ccb,project-ui,loaded
image,UI_ASSET_KEYS.keycap,src/assets/processed/ui/keycap.png,251,80,32,9dcd17f03380376470cce2e78fca3a86237c268782f095ba4b1cb4da04f5cf85,project-ui,loaded
image,GAME_WEAPON_TEXTURE_KEYS.aa12,src/assets/processed/weapons/aa12.png,810,132,48,7c8c3e7fb8f1e6fdc76677f2e38870a6d998231d7ecfde6ec7e67a250dd61188,project-weapon-side-drawn,loaded
image,GAME_WEAPON_TEXTURE_KEYS.ak47,src/assets/processed/weapons/ak47.png,935,117,36,5cdcffd2635e53499b23a86641b8c60b86f2c62664204a90c9c6e529bcd6e834,pixel-art-guns,loaded
image,GAME_WEAPON_TEXTURE_KEYS.barrett,src/assets/processed/weapons/barrett.png,970,130,32,cd5a1673ee21a4d61763159a87d866a2609b397a7b2037838f3369087282a221,pixel-art-guns,loaded
image,GAME_WEAPON_TEXTURE_KEYS.cryo_sprayer,src/assets/processed/weapons/cryo_sprayer.png,892,132,48,de0116f9d40e522336ea9e1a90de7bb5b366d8a9b086a108a35608a6aa5bbb29,project-weapon-side-drawn,loaded
image,GAME_WEAPON_TEXTURE_KEYS.dual_uzi,src/assets/processed/weapons/dual_uzi.png,795,132,48,debf53c2e5f975b517fc90604b615bc243fa5881dabf4c3b57d1eb21a263388e,project-weapon-side-drawn,loaded
image,GAME_WEAPON_TEXTURE_KEYS.flamethrower,src/assets/processed/weapons/flamethrower.png,8456,132,48,03b9c4c9f197c0cae39547e4de26ca9623b179bf146e889350dec887372b8f10,project-weapon-side-ai,loaded
image,GAME_WEAPON_TEXTURE_KEYS.gatling,src/assets/processed/weapons/gatling.png,8132,132,48,e43e7714f1f3ba207d2d9f04fea1cac643463b5cb262d87494ebbe2092406f55,project-weapon-side-ai,loaded
image,GAME_WEAPON_TEXTURE_KEYS.golden_m249,src/assets/processed/weapons/golden_m249.png,9037,132,48,80ebf354e4096e4704d3927834de3971bb344399c2fb0e28f173eab2c0a133e8,project-weapon-side-ai,loaded
image,GAME_WEAPON_TEXTURE_KEYS.m16a4,src/assets/processed/weapons/m16a4.png,840,132,48,ff895e87b1be5c228837d0d4ec75823f3afc138a22797472fb3611489078a0df,project-weapon-side-drawn,loaded
image,GAME_WEAPON_TEXTURE_KEYS.m79,src/assets/processed/weapons/m79.png,697,127,45,0a80c7e53af5b28642ede9e4f021c08dde9a89a4c58760ae02562f3245b860be,pixel-art-guns,loaded
image,GAME_WEAPON_TEXTURE_KEYS.pistol,src/assets/processed/weapons/pistol.png,225,30,22,f9b44f825520d8c2cc012bd46058682ba5814a04773649cdc135e93f998daa8d,desert-eagle-486,loaded
image,GAME_WEAPON_TEXTURE_KEYS.railgun,src/assets/processed/weapons/railgun.png,930,132,48,1a9505b19af7555ed01029d401658ab41ca0fa38957dcc8a6c588d021aa7be85,project-weapon-side-drawn,loaded
image,GAME_WEAPON_TEXTURE_KEYS.rifle,src/assets/processed/weapons/rifle.png,946,124,47,0c1f86cd688b047d649ebc9c250a9bfe4670f8b34752c99cce065b137d5a6198,pixel-art-guns,loaded
image,GAME_WEAPON_TEXTURE_KEYS.rpg,src/assets/processed/weapons/rpg.png,799,131,27,24cfcd639ae6f914b053771d33c98c289f12e9a53df92eb1c85523c576b04bb1,pixel-art-guns,loaded
image,GAME_WEAPON_TEXTURE_KEYS.shotgun,src/assets/processed/weapons/shotgun.png,879,128,43,f39f466cfd61fd52bc3a67bfc4a940a7bbef6fdc08e28fc754640730bf55d2cf,pixel-art-guns,loaded
image,GAME_WEAPON_TEXTURE_KEYS.smg,src/assets/processed/weapons/smg.png,1018,127,69,cd086891876ad0191bb0e9636088888aa8ac25c5832f747e69dfcbc447213830,pixel-art-guns,loaded
image,GAME_WEAPON_TEXTURE_KEYS.tesla,src/assets/processed/weapons/tesla.png,931,132,48,10fc5be203d97d112f276c426972cf4dbb0ab2f9a912bb10eb77a2ba8dd521a8,project-weapon-side-drawn,loaded
image,GAME_WEAPON_TOPDOWN_TEXTURE_KEYS.aa12,src/assets/processed/weapons/topdown/aa12.png,1268,99,39,ebbcccc415f3678e4446c9e995eb46e1cff3441a517bd1f15ae45c3b7fb29a51,project-weapon-topdown,loaded
image,GAME_WEAPON_TOPDOWN_TEXTURE_KEYS.ak47,src/assets/processed/weapons/topdown/ak47.png,916,105,29,b40cd88f73cb26f60e32b94e74c62e6d181a25dccc42391edb6d5bd2ff030e4f,project-weapon-topdown,loaded
image,GAME_WEAPON_TOPDOWN_TEXTURE_KEYS.barrett,src/assets/processed/weapons/topdown/barrett.png,1000,125,31,b6e547d0d2ccd4a00bf83783abe1f940f27aa4f8953b2906b46876faa481c1b9,project-weapon-topdown,loaded
image,GAME_WEAPON_TOPDOWN_TEXTURE_KEYS.cryo_sprayer,src/assets/processed/weapons/topdown/cryo_sprayer.png,1441,97,37,7da4f2d990369b642562be36df01cf937f1b537e2af43aecff0b7d0eb2f7d109,project-weapon-topdown,loaded
image,GAME_WEAPON_TOPDOWN_TEXTURE_KEYS.dual_uzi,src/assets/processed/weapons/topdown/dual_uzi.png,926,77,41,a9b683d3ade6d59e1e7b8c154c19b612f318af510888b399d3762eba2292d421,project-weapon-topdown,loaded
image,GAME_WEAPON_TOPDOWN_TEXTURE_KEYS.flamethrower,src/assets/processed/weapons/topdown/flamethrower.png,1474,101,37,64ddec95034f49dfb988acf00f4292f5fbf39f86046bc842f243e4a43e2b9907,project-weapon-topdown,loaded
image,GAME_WEAPON_TOPDOWN_TEXTURE_KEYS.gatling,src/assets/processed/weapons/topdown/gatling.png,1404,117,43,a22d2b5ed10f435372f0c700f9c0651d54ff487839278e89efa89200756fe8de,project-weapon-topdown,loaded
image,GAME_WEAPON_TOPDOWN_TEXTURE_KEYS.golden_m249,src/assets/processed/weapons/topdown/golden_m249.png,1211,113,39,4b8730c63d15df6507a3888631c35177da9e7e95fd3b5e11f2e90e8d40c179d8,project-weapon-topdown,loaded
image,GAME_WEAPON_TOPDOWN_TEXTURE_KEYS.m16a4,src/assets/processed/weapons/topdown/m16a4.png,866,109,29,12575308c70139df5aa232216e438998f523bb7241eea06a9d44715bf645bdeb,project-weapon-topdown,loaded
image,GAME_WEAPON_TOPDOWN_TEXTURE_KEYS.m79,src/assets/processed/weapons/topdown/m79.png,681,93,29,0a31af1893fa09d70c0126691ebdb6a22b0c0fb6b2ee34bf47e5784a89958a19,project-weapon-topdown,loaded
image,GAME_WEAPON_TOPDOWN_TEXTURE_KEYS.pistol,src/assets/processed/weapons/topdown/pistol.png,416,49,23,0baeeeb46ad4feb264926f6db77af8b0f7489a5cef74d440aecb00728f5d901b,project-weapon-topdown,loaded
image,GAME_WEAPON_TOPDOWN_TEXTURE_KEYS.railgun,src/assets/processed/weapons/topdown/railgun.png,1006,127,33,bbfaf39ddab57cce115a224b242d62eff17eec7ed8f0df667edd5f9d1728f6e6,project-weapon-topdown,loaded
image,GAME_WEAPON_TOPDOWN_TEXTURE_KEYS.rifle,src/assets/processed/weapons/topdown/rifle.png,720,105,29,a17555a069dd74537ab72d278a2de18e615268727073bc84e78d6998a95287b1,project-weapon-topdown,loaded
image,GAME_WEAPON_TOPDOWN_TEXTURE_KEYS.rpg,src/assets/processed/weapons/topdown/rpg.png,1003,121,35,bf3c93030283c25c3120c0a7a2fc54454736581bae1fa74562f21a46a07559d0,project-weapon-topdown,loaded
image,GAME_WEAPON_TOPDOWN_TEXTURE_KEYS.shotgun,src/assets/processed/weapons/topdown/shotgun.png,753,105,31,c33338435da6c0ff524d1d7b552aa709d96322fda764a3f80ba3d3b98d3993b9,project-weapon-topdown,loaded
image,GAME_WEAPON_TOPDOWN_TEXTURE_KEYS.smg,src/assets/processed/weapons/topdown/smg.png,683,81,27,e49ff72ca243457a34762dbe2196e42752756540c951edd66bf829759698346f,project-weapon-topdown,loaded
image,GAME_WEAPON_TOPDOWN_TEXTURE_KEYS.tesla,src/assets/processed/weapons/topdown/tesla.png,1139,91,35,6d5f781eb9b8a7d23d5c714756ebd1553d2a6ee0f6ef625b0baed33c797da652,project-weapon-topdown,loaded
image,GAME_ASSET_KEYS.zombieBloaterDirectional,src/assets/processed/zombies/bloater-directional-custom.png,3860935,2048,2048,23c52d831e777cad292a1da2835fd5df8b9fb443fa6ff0cf6ed0238a44d20873,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieBloaterPortrait,src/assets/processed/zombies/bloater-portrait.png,311839,512,512,ac5af8c86448ad6a19cce6b7b101a719d2a71a042455ef585d60be931721e1ab,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieBloodiedDirectional,src/assets/processed/zombies/bloodied-directional-custom.png,3232418,2048,2048,435419bb3a78d1622b23bd25e29ea5d1f0b502c50f1c2c01c8819ae223cc1b94,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieBloodiedPortrait,src/assets/processed/zombies/bloodied-portrait.png,266387,512,512,6dea1eae3131a6ef90c9a81eb1ae01a5ac8553831e9595884e5f8d5861ba4b74,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieBomberBossAttack,src/assets/processed/zombies/bomber-boss-attack-custom.png,722438,2048,512,23db8fa5dc35e05a1a66ed1c6141ded2f0d472ccd183d3c8f616d818efab88d5,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieBomberBossDeath0,src/assets/processed/zombies/bomber-boss-death-0-custom.png,762845,2048,512,7d7b37f28170293685e778785df767cec610334e8d4045ef24951f8bd001a31e,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieBomberBossDeath1,src/assets/processed/zombies/bomber-boss-death-1-custom.png,863783,2048,512,e02dcda8d375e6b2c0f0098609a27c5e5fccecd4100ff4572eb85da7f4de5489,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieBomberBoss,src/assets/processed/zombies/bomber-boss-move-custom.png,819300,2048,512,9239c219b86211371fd504f8003e499250b74a26aed4094ca401bf3672a12f58,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieBomberBossPortrait,src/assets/processed/zombies/bomber-boss-portrait.png,281165,512,512,256eea082a4bf637133b4cfc781b9e8e0887d26488ff863364c97a33b0f18b87,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieBomberDirectional,src/assets/processed/zombies/bomber-directional-custom.png,3138244,2048,2048,a15b5ad8c54a002aa82b5b6d60b3e0166a323b6d07fb525460685061d01f195e,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieBomberPortrait,src/assets/processed/zombies/bomber-portrait.png,235197,512,512,94a1675c8fff19482bf1ed460e3704fe8550cb98c86618608dbbdb992870e00a,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieCrawlerDirectional,src/assets/processed/zombies/crawler-directional-custom.png,2072352,2048,2048,36520c613f61e568e5580ed012aee4ec56d7a289419631f30f883ff0da775d06,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieCrawlerPortrait,src/assets/processed/zombies/crawler-portrait.png,183497,512,512,60e582101cab9e44fe847c920d13d2c44df553b2d6eb77284db0d60a8e7c2778,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieDrifterDirectional,src/assets/processed/zombies/drifter-directional-custom.png,2235531,2048,2048,ecfac11deab651a86de5a022495638d0139061a65206a186a269a833cb4509bd,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieDrifterPortrait,src/assets/processed/zombies/drifter-portrait.png,150570,512,512,bb68e51bcc4333511b52231191b11369cd35bdc510a9b146e21a1b84a89e35b0,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieFeralDirectional,src/assets/processed/zombies/feral-directional-custom.png,2130250,2048,2048,2f9260325e4d5051ca8fdb8ee596e88da7ed4f9434a3dca584090b8314fd13ca,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieFeralPortrait,src/assets/processed/zombies/feral-portrait.png,227088,512,512,75c6bd7acaffb96ffa2492a334a9dabc37c5d944a2721c25d50c6a6939bac391,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieHeadlessDirectional,src/assets/processed/zombies/headless-directional-custom.png,1960145,2048,2048,c6ff7b581651ed46aeefc3fa6f55b0659e42033de0e1a9e328cec4983c29d9b7,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieHeadlessPortrait,src/assets/processed/zombies/headless-portrait.png,180191,512,512,7995d22f23c39392dc3b7767063773ce0e008bbcf29fe721f54ea8cd7ff411ec,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieHunterBossAttack,src/assets/processed/zombies/hunter-boss-attack-custom.png,584540,2048,512,52e382602257d619c22cccd5e05360b488d6f32af69e60dc575117a8b895793d,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieHunterBossDeath0,src/assets/processed/zombies/hunter-boss-death-0-custom.png,591899,2048,512,7012373e7fe3ffc4766480b735d767b898a7cb7a1b6e852e8a674ee194a388c0,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieHunterBossDeath1,src/assets/processed/zombies/hunter-boss-death-1-custom.png,539488,2048,512,2f907d8af8b6f20eb949902f019df01a47f8dd5b401bfcfe9eb58ad906b139e5,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieHunterBoss,src/assets/processed/zombies/hunter-boss-move-custom.png,620337,2048,512,14aa39144308b789e6a74288e5f7da5539bdb3e4faa66e08d8ce653698f1d37e,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieHunterBossPortrait,src/assets/processed/zombies/hunter-boss-portrait.png,189944,512,512,88c2741b6515f8f6ec60ba24dc35760d83a82cbbe92b6302a02be2b25ee63f5c,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieLurkerDirectional,src/assets/processed/zombies/lurker-directional-custom.png,2493127,2048,2048,3f4da00b3c3688d325d0e9ea4fcdc846e7a2035b619e1f94aee4c4c6aaa0b388,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieLurkerPortrait,src/assets/processed/zombies/lurker-portrait.png,214767,512,512,8386349d470aad8def330aa203710f40fecc2ed053b9945ae9a8e33f9dd340cb,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieMatriarchBossAttack,src/assets/processed/zombies/matriarch-boss-attack-custom.png,825745,2048,512,f99c904727b6afb2dfc8fcd0834e524546fc3daaadca785908fcf397c317afed,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieMatriarchBossDeath0,src/assets/processed/zombies/matriarch-boss-death-0-custom.png,905863,2048,512,0f7ca02780afa4f8a8a805d9badfbafd254c70a9abdcc6fcefc667b04cbff305,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieMatriarchBossDeath1,src/assets/processed/zombies/matriarch-boss-death-1-custom.png,872612,2048,512,88f6418f3d81aff2a3f26c06a7ed07182c795f8f3d382649ae4db8b0a4a583f2,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieMatriarchBoss,src/assets/processed/zombies/matriarch-boss-move-custom.png,947220,2048,512,46a4cdfa91d33016ec19d19f4f8a6f5c7f6ff618229a05556234f1897749df8d,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieMatriarchBossPortrait,src/assets/processed/zombies/matriarch-boss-portrait.png,394896,512,512,8107bc7ce2b4dedd9d834a545bed44f9d2d437f0a9221aa6d667b57c025536b6,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieOddityDirectional,src/assets/processed/zombies/oddity-directional-custom.png,2138331,2048,2048,6f948f5bf381bc34c343dc970ab8018a9d5d08ccbd3fefb84accb2adf3ea7fce,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieOddityPortrait,src/assets/processed/zombies/oddity-portrait.png,213346,512,512,7ea57a0de2eaebdb1ff1cf7940a21c102286284c5f9cb5a1338bd852c8fb8b52,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieRottingDirectional,src/assets/processed/zombies/rotting-directional-custom.png,2750433,2048,2048,5a8cd41b1e4e5ec32083745f8116217ba1faf605eb9b6029e0a02db7fc480974,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieRottingPortrait,src/assets/processed/zombies/rotting-portrait.png,189935,512,512,45b70ed3e7541792cfba555c9d6f0e6b6a386a7f44a3176ae19afbcedbf36352,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieRunnerDirectional,src/assets/processed/zombies/runner-directional-custom.png,1846296,2048,2048,c12793b9f7ee6cb1fd42f1152eeab1d02200ba0ecd8bb4d497ca71da9073ba20,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieRunnerPortrait,src/assets/processed/zombies/runner-portrait.png,134942,512,512,f4e5b45bd92295266c4be1cae2a250cc9994bf91fba667ecdad3cc8baf9e2eae,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieStalkerDirectional,src/assets/processed/zombies/stalker-directional-custom.png,1814730,2048,2048,2686c8fbcc7f11b9a969b2242dda06f6ba0e52b437d37726b5b88dd1e6294430,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieStalkerPortrait,src/assets/processed/zombies/stalker-portrait.png,177897,512,512,d824f2341a819f18ac07e7e5f6578a61d0aba401a768e2bb2375c72205cb42d4,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieTankBossAttack,src/assets/processed/zombies/tank-boss-attack-custom.png,1008716,2048,512,b0953e81581898ac8d6736ee1b0b424c9c9e052870ebb42325454a0dd58a01c9,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieTankBossDeath0,src/assets/processed/zombies/tank-boss-death-0-custom.png,1105779,2048,512,10b36aa2f4f1869c1006e9155dc1f57cbf23af5dd084523c4136b795f6497b61,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieTankBossDeath1,src/assets/processed/zombies/tank-boss-death-1-custom.png,1075892,2048,512,e11171c8945161ae337119e43baa3909310209b1d1faae77760b73916e9e6fa5,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieTankBoss,src/assets/processed/zombies/tank-boss-move-custom.png,1054421,2048,512,4e57893850828aa8b4d96622ebcb5da29c85e493fb115a6038b5cab06b56679d,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieTankBossPortrait,src/assets/processed/zombies/tank-boss-portrait.png,350373,512,512,f63dd559d48603b6ed43f68b896f968fdf3d173f251668cea42f3e361af6edfd,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieTankDirectional,src/assets/processed/zombies/tank-directional-custom.png,3785817,2048,2048,d1c9b5995dfa6404bdc629516ec1ee29d01d6e25e7855fb051641ce6fb3ab600,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieTankPortrait,src/assets/processed/zombies/tank-portrait.png,324108,512,512,50f3c33bb3e4aa19b0cb36cb64005e0d0367af38122b194af22b88846413c3fb,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieWalkerDirectional,src/assets/processed/zombies/walker-directional-custom.png,16155261,4096,4096,d9de956a0d8ab9d7752c6ff4866b883ca48dca1aa642e2deb52a3b46d09c7238,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieWalkerPortrait,src/assets/processed/zombies/walker-portrait.png,1150622,1024,1024,efcf6d635fd42303f2b0865e5ef189432e2111476f95fb471a375d934a3f1909,project-zombies,loaded
image,GAME_ASSET_KEYS.zombieBloodied,src/assets/zombie-1.1/PNG/48x64/bloody_zombie-NESW.png,2564,144,256,ef68679f91c37e790f3ab8bde8f9e815388e62b9e187b79d5bf8f0a53a5486b5,zombies-1.1,legacy-preload
image,GAME_ASSET_KEYS.zombieHeadless,src/assets/zombie-1.1/PNG/48x64/headless_zombie-NESW.png,1401,144,256,601cb068b6420a57f206c5077d74e4a72a48f910a682b870546e2490a249f48b,zombies-1.1,legacy-preload
image,GAME_ASSET_KEYS.zombieFeral,src/assets/zombie-1.1/PNG/48x64/zombie-NESW.png,2072,144,256,9cea2cdd70a1b37eed8cdd2713ef3151147b43ec0ea53cd4232de57181f1a3fa,zombies-1.1,legacy-preload
